ID,Age,Education,Marital Status,Income,Kid home,Teen home,AlcLiquidAmount,VegAmount,MeatAmt,FishAmt,ChocolateAmt,CommoditiesAmt,Country,LeadConvo
965,51,Graduation,Divorced,"55,635.00",1,1,67,1,20,0,2,31,US,0
961,50,Graduation,Married,"74,716.00",1,0,14,0,24,3,3,2,US,0
955,60,Master,Together,"47,175.00",0,1,136,1,12,0,3,32,SP,1
954,62,Basic,Widow,"22,123.00",0,0,163,23,424,27,65,76,SA,0
948,51,Graduation,Single,"10,245.00",0,0,1020,31,430,62,63,79,SP,0
946,64,2nd Cycle,Together,"26,490.00",0,1,1230,0,396,232,178,158,SP,0
945,57,Graduation,Together,"36,317.00",0,1,1298,0,70,37,14,42,SP,0
944,60,Graduation,Married,"56,181.00",2,1,41,0,17,3,1,16,SP,0
942,40,Graduation,Single,"39,660.00",0,1,387,84,141,73,35,162,SP,0
940,35,Graduation,Single,"57,100.00",1,1,30,0,8,2,0,14,SA,0
938,41,Graduation,Married,"40,211.00",0,1,918,21,118,13,10,21,SA,1
933,44,PhD,Married,"37,717.00",0,0,918,10,129,13,0,129,CA,0
922,43,2nd Cycle,Married,"31,086.00",0,1,522,0,522,227,120,134,CA,1
916,50,PhD,Single,"41,644.00",0,1,301,7,74,10,0,58,GER,0
907,47,Graduation,Married,"46,149.00",0,1,944,0,60,0,0,30,CA,0
905,36,Graduation,Divorced,"21,846.00",1,0,1486,55,278,49,0,185,AUS,0
902,42,Graduation,Together,"62,994.00",1,1,154,0,50,6,11,37,CA,0
898,36,Graduation,Married,"23,477.00",0,0,483,84,398,205,84,241,SP,0
895,74,PhD,Married,"61,467.00",1,1,24,0,8,0,1,4,SP,0
891,71,Master,Together,"29,298.00",0,0,972,59,913,25,19,59,SP,0
880,56,Basic,Together,"22,634.00",0,0,769,22,500,210,143,33,IND,0
879,46,Master,Married,"49,681.00",0,2,335,42,127,28,5,5,SP,0
873,73,Master,Married,"62,845.00",0,1,229,27,71,13,3,34,CA,1
868,56,Graduation,Married,"44,794.00",1,1,368,24,68,38,0,88,US,0
851,50,Master,Married,"57,136.00",1,1,57,0,27,0,0,36,CA,0
850,54,Graduation,Single,"70,566.00",1,0,100,2,128,23,7,10,SA,0
849,69,Master,Together,"56,129.00",1,1,19,1,10,2,1,8,CA,0
843,51,Graduation,Married,"64,722.00",1,0,25,1,13,0,0,3,AUS,0
839,47,PhD,Married,"45,503.00",0,1,290,59,177,77,5,29,CA,0
837,45,Graduation,Married,"54,809.00",1,1,26,1,10,2,0,1,AUS,0
833,67,Master,Married,"38,452.00",0,1,460,35,422,33,12,153,CA,0
832,56,PhD,Together,"65,814.00",1,1,27,2,10,0,0,1,IND,0
830,35,PhD,Single,"74,004.00",1,0,9,1,5,4,5,7,CA,2
821,30,Master,Single,"92,859.00",1,0,4,8,11,19,12,26,SP,0
819,77,Graduation,Widow,"63,285.00",1,1,44,4,21,6,0,27,SP,0
810,47,Graduation,Married,"74,190.00",0,1,179,8,83,19,11,26,SP,0
807,53,Master,Together,"44,602.00",0,1,867,0,86,0,0,19,US,0
803,54,Graduation,Together,"40,521.00",0,0,796,14,590,38,44,0,CA,0
800,62,Graduation,Together,"44,512.00",0,1,962,12,194,16,24,12,SP,0
798,35,Graduation,Single,"23,442.00",0,0,966,26,282,52,26,26,SP,0
796,57,2nd Cycle,Divorced,"60,161.00",1,0,10,1,7,0,0,1,GER,0
793,49,Graduation,Married,"20,895.00",0,0,1311,0,359,46,89,17,GER,0
773,51,Master,Divorced,"42,835.00",0,1,265,199,303,234,9,170,IND,0
771,55,Graduation,Together,"54,178.00",0,1,386,23,95,54,41,196,CA,0
762,41,2nd Cycle,Together,"75,774.00",1,1,8,0,3,0,0,1,SP,0
760,47,PhD,Divorced,"60,554.00",1,0,159,2,51,6,2,24,SA,0
749,41,Graduation,Together,"42,162.00",0,0,48,58,68,16,66,43,SA,1
738,41,2nd Cycle,Single,"42,395.00",0,0,466,0,224,119,49,99,US,0
737,73,PhD,Married,"80,360.00",1,0,14,1,21,2,3,25,SA,3
736,39,Graduation,Together,"28,427.00",1,0,800,0,297,0,34,57,SP,0
716,73,PhD,Together,"67,911.00",1,0,23,0,15,0,2,7,SP,0
713,45,Master,Married,"50,353.00",0,1,129,0,21,0,1,7,US,0
709,70,Graduation,Divorced,"51,537.00",0,1,140,3,29,4,5,14,SP,0
702,47,2nd Cycle,Widow,"47,682.00",0,1,29,1,9,2,0,2,SP,0
701,51,Graduation,Married,"73,691.00",1,1,12,5,25,0,9,30,CA,1
697,53,Graduation,Together,"74,918.00",1,0,5,3,11,12,5,9,SP,1
692,68,Graduation,Together,"36,807.00",0,0,620,26,195,34,17,141,IND,0
679,65,PhD,Married,"37,633.00",1,1,155,7,80,13,7,10,SP,0
675,49,Master,Divorced,"52,034.00",1,1,235,6,45,8,9,12,IND,0
663,33,PhD,Single,"33,996.00",1,0,7,0,12,13,7,32,AUS,0
642,42,Basic,Married,"16,005.00",0,0,899,102,838,133,102,40,SA,0
641,55,Graduation,Single,"52,074.00",0,0,144,0,7,0,0,6,SP,1
640,71,Graduation,Married,"57,304.00",1,1,342,9,112,19,14,19,SP,0
635,56,Master,Married,"57,183.00",0,1,72,24,68,65,4,8,SA,0
626,71,Graduation,Married,"32,871.00",0,1,1001,17,572,93,125,17,SP,0
624,38,Master,Single,"18,890.00",0,0,901,31,345,75,31,191,SP,1
618,45,PhD,Married,"69,389.00",1,1,28,23,29,29,14,47,CA,0
615,62,Graduation,Together,"30,507.00",0,0,741,19,154,50,9,28,SA,0
610,69,PhD,Together,"53,593.00",0,1,104,1,54,13,9,14,IND,0
607,67,2nd Cycle,Divorced,"41,769.00",0,2,92,4,18,3,3,6,US,0
606,55,Graduation,Single,"25,930.00",0,0,482,35,553,72,160,17,GER,0
591,65,Graduation,Widow,"66,033.00",1,1,13,4,20,0,0,1,SP,0
590,52,Master,Divorced,"78,579.00",1,0,11,7,9,3,1,11,SP,0
577,46,2nd Cycle,Together,"26,907.00",0,1,463,96,333,168,53,10,SP,0
574,58,Graduation,Married,"42,523.00",0,1,224,155,155,192,93,54,CA,0
569,31,Graduation,Single,"90,273.00",1,0,12,11,10,3,12,9,IND,3
564,41,PhD,Together,"56,937.00",1,1,68,0,16,0,0,8,SP,1
550,70,Graduation,Divorced,"62,335.00",1,0,21,8,20,15,3,9,SP,0
544,68,Graduation,Married,"62,820.00",1,2,24,0,27,8,30,10,SP,0
538,33,Graduation,Single,"46,107.00",0,1,462,0,24,6,0,4,SP,0
535,35,Graduation,Divorced,"81,361.00",1,0,14,1,7,2,1,1,SP,0
531,68,PhD,Divorced,"57,333.00",1,1,38,0,2,0,0,6,SA,0
528,44,Graduation,Married,"65,819.00",1,0,9,0,6,4,1,5,SA,0
524,56,Basic,Together,"22,634.00",0,0,674,168,108,192,42,231,SA,0
523,33,Graduation,Married,"37,155.00",1,1,328,9,124,12,24,109,AUS,0
521,37,Graduation,Together,"54,006.00",0,0,1181,26,120,17,13,39,CA,0
520,48,Graduation,Married,"34,421.00",0,0,217,77,373,111,23,93,SA,0
503,37,Master,Married,"20,559.00",0,0,984,51,432,180,120,190,AUS,0
500,45,Graduation,Together,"96,876.00",1,1,9,4,17,10,2,7,SP,3
498,52,Graduation,Single,"30,015.00",0,1,151,81,86,168,91,64,SP,0
492,49,PhD,YOLO,"48,432.00",1,0,308,85,137,102,45,118,SP,0
486,34,Graduation,Married,"84,219.00",1,0,25,4,9,6,8,32,SP,0
477,36,Graduation,Married,"83,512.00",1,0,2,3,6,4,1,9,CA,4
466,78,Graduation,Married,"65,275.00",1,0,120,19,206,25,19,54,SP,0
460,50,PhD,Married,"79,930.00",1,1,20,3,16,0,4,1,AUS,0
456,36,2nd Cycle,Married,"7,500.00",0,0,693,21,118,110,147,42,GER,0
455,76,PhD,Married,"51,012.00",2,1,12,0,4,0,0,1,SA,0
454,42,Graduation,Together,"69,508.00",1,0,3,2,10,3,0,2,SP,0
453,66,PhD,Widow,"35,340.00",0,0,919,0,505,99,30,45,SP,0
451,33,Graduation,Single,"9,255.00",0,0,1324,27,119,71,108,27,SP,0
450,64,Master,Together,"42,315.00",0,1,356,0,107,19,9,117,IND,0
448,44,PhD,Single,"54,880.00",1,2,10,0,7,2,0,1,SP,0
437,46,Master,Divorced,"75,012.00",0,1,36,0,2,0,0,4,SP,0
433,64,Master,Alone,"61,331.00",1,0,65,4,16,0,4,11,SA,0
425,37,Graduation,Married,"55,357.00",0,1,505,0,26,0,0,75,GER,0
405,58,Graduation,Divorced,"41,638.00",0,1,641,7,84,0,30,38,SP,1
387,46,Basic,Married,"7,500.00",0,0,1285,42,716,55,0,21,SP,0
380,68,Graduation,Divorced,"64,497.00",1,1,34,1,14,0,0,5,SA,1
378,51,Graduation,Married,"52,531.00",0,1,78,0,11,0,0,10,SP,0
375,68,Graduation,Divorced,"76,773.00",1,1,12,1,16,4,1,3,SP,0
368,48,Graduation,Married,"40,049.00",0,1,571,50,142,33,50,159,SP,0
367,44,2nd Cycle,Married,"36,550.00",0,1,357,35,271,28,28,14,SP,0
361,53,Master,Married,"43,142.00",0,1,325,83,300,86,58,91,SP,0
359,72,Graduation,Together,"48,070.00",0,1,664,58,83,32,0,66,AUS,0
347,46,Graduation,Divorced,"40,780.00",0,1,526,28,135,10,21,99,CA,0
340,52,Graduation,Divorced,"72,967.00",1,0,25,6,16,20,0,5,SP,1
339,50,PhD,Married,"57,091.00",0,1,254,6,71,4,0,27,SP,1
332,65,Graduation,Married,"47,743.00",1,0,238,115,215,169,69,76,SA,1
326,49,Graduation,Married,"51,148.00",1,1,146,0,93,7,13,73,SP,0
322,44,Graduation,Together,"42,554.00",0,1,208,17,76,36,17,38,US,0
313,54,Graduation,Widow,"73,455.00",1,0,3,9,13,2,12,12,SP,1
310,52,Master,Married,"61,872.00",1,0,131,0,16,2,1,39,SA,0
309,61,PhD,Together,"63,342.00",1,0,37,0,17,0,0,3,CA,1
304,41,Master,Single,"22,944.00",0,1,1149,71,449,69,71,26,IND,0
295,33,Graduation,Single,"81,217.00",0,0,4,6,8,6,3,10,SP,0
291,52,Graduation,Married,"72,940.00",1,0,16,3,25,6,1,13,SA,0
286,70,Graduation,Single,"44,213.00",0,1,378,14,68,19,14,14,SP,0
274,49,Graduation,Single,"34,853.00",0,1,86,12,75,33,15,6,SA,0
273,52,Master,Married,"36,138.00",0,1,757,80,217,29,80,11,SP,1
271,53,Graduation,Widow,"40,590.00",0,1,166,75,96,119,107,59,SP,1
269,59,PhD,Single,"46,757.00",0,1,691,7,61,10,0,46,SP,0
263,77,PhD,Single,"45,576.00",1,1,456,4,24,0,0,9,SP,0
257,63,PhD,Married,"75,032.00",1,0,25,0,22,2,3,5,SP,0
255,71,Graduation,Divorced,"22,263.00",0,1,1004,12,145,32,12,36,SP,0
254,67,Graduation,Together,"53,863.00",0,2,411,0,26,0,0,21,SA,1
252,59,PhD,Divorced,"41,003.00",1,1,379,6,157,25,91,91,SP,0
247,51,Graduation,Married,"36,715.00",0,1,544,35,133,23,151,107,AUS,0
246,57,Graduation,Married,"66,480.00",1,0,20,2,9,4,6,20,SP,0
241,70,Graduation,Together,"83,844.00",0,0,18,42,24,15,20,18,SP,1
238,55,2nd Cycle,Together,"67,309.00",1,1,10,0,3,0,0,4,SP,0
236,71,Graduation,Married,"34,838.00",0,1,86,12,75,33,15,6,SP,0
234,43,Graduation,Divorced,"15,287.00",0,0,345,25,501,63,138,80,AUS,1
232,57,Graduation,Single,"61,559.00",1,0,116,11,72,3,17,46,SP,0
231,66,Master,Together,"28,839.00",0,0,571,12,523,63,60,24,SA,0
221,67,Graduation,Married,"48,726.00",0,1,318,3,17,4,7,56,SP,0
217,66,Master,Single,"64,857.00",1,1,7,10,17,8,6,13,GER,0
213,59,PhD,Single,"23,091.00",0,0,445,25,706,80,76,48,AUS,0
203,47,Master,Single,"81,169.00",1,0,13,2,18,6,1,0,IND,0
202,74,PhD,Widow,"82,032.00",0,0,30,3,47,19,21,42,SP,0
199,60,Master,Single,"45,183.00",0,1,708,7,62,0,0,15,SP,1
195,50,Graduation,Single,"38,808.00",0,0,920,138,168,36,46,30,SP,1
194,57,Graduation,Married,"48,006.00",0,1,825,8,53,11,0,242,SA,0
193,26,Basic,Married,"14,421.00",1,1,1126,28,211,37,28,42,AUS,1
182,76,PhD,Together,"44,124.00",0,2,295,21,78,39,13,13,CA,0
178,66,Graduation,Married,"62,503.00",1,0,112,19,21,16,14,5,US,0
176,42,2nd Cycle,Single,"67,506.00",1,0,29,3,30,3,2,9,SP,0
175,36,Graduation,Married,"71,952.00",0,1,35,0,2,0,0,2,IND,2
164,45,PhD,Married,"28,973.00",0,1,583,34,309,0,22,125,SP,0
158,77,PhD,Together,"71,604.00",1,0,26,0,15,2,1,2,SP,1
153,69,Graduation,Divorced,"23,272.00",0,0,240,132,445,250,192,108,AUS,0
146,62,PhD,Single,"76,045.00",0,0,24,1,108,29,29,14,SP,1
143,52,Graduation,Single,"61,209.00",1,1,93,1,21,0,4,25,SP,0
125,64,2nd Cycle,Together,"53,083.00",0,1,292,6,37,0,3,34,GER,1
123,71,Graduation,Widow,"67,046.00",0,1,204,5,39,17,0,89,AUS,0
115,56,Master,Single,"43,456.00",0,0,130,30,168,20,34,0,SP,0
113,71,Graduation,Married,"30,833.00",0,1,604,26,470,123,161,94,CA,0
92,34,Graduation,Alone,"34,176.00",0,0,3,18,14,15,22,50,AUS,0
89,47,2nd Cycle,Married,"22,212.00",0,0,183,33,493,59,103,57,SA,0
87,41,2nd Cycle,Married,"27,733.00",0,0,983,20,389,240,50,40,SP,0
78,53,Graduation,Married,"25,293.00",0,0,207,26,447,75,0,223,IND,0
75,40,2nd Cycle,Together,"41,039.00",0,0,125,16,98,134,21,27,IND,0
73,69,PhD,Single,"51,411.00",0,0,1166,0,48,0,0,36,SA,0
67,50,Master,Single,"46,423.00",0,1,656,38,161,62,47,37,SP,0
55,59,Graduation,Together,"56,253.00",0,1,43,12,23,29,15,61,SP,0
49,52,Graduation,Single,"20,587.00",0,0,556,54,845,202,133,63,IND,0
48,58,Graduation,Together,"55,761.00",0,1,172,12,112,8,0,15,AUS,1
35,35,Graduation,Married,"25,545.00",0,1,752,122,476,39,153,34,CA,0
25,64,Graduation,Married,"65,148.00",1,1,38,4,22,3,3,3,SP,0
24,62,Master,Together,"17,144.00",0,0,1296,17,311,45,69,51,SP,0
22,46,Graduation,Divorced,"46,310.00",0,1,1171,43,219,19,14,47,IND,0
20,57,2nd Cycle,Married,"46,891.00",0,1,689,8,167,11,8,88,US,0
17,51,PhD,Married,"60,491.00",1,1,209,0,40,3,2,15,CA,0
13,75,PhD,Widow,"25,358.00",0,0,434,22,388,104,22,34,US,0
9,47,Master,Single,"46,098.00",0,0,181,21,69,39,3,96,SA,0
1,61,Graduation,Single,"57,091.00",2,1,189,2,55,0,5,12,SA,1
0,37,Graduation,Married,"70,951.00",0,1,56,0,12,0,0,18,SP,0
